job-title,job-description,job-location,job-salary,job-url
"
      Assistant(e) RSSI 
    ","Assistant(e) RSSI Réalisation des analyses de risques sécurité DICP et de la conformité au RGPD (privacy by design) dans les projets, Assistance à la définition et à la validation des mesures de sécurité mises en œuvre dans les projets, Assistance au choix des solutions métier et des sous-traitants dans les appels d’offres des projets (formalisation des exigences de Sécurité, notation des réponses), formalisation des exigences contractuelles avec les partenaires (Plan d’Assurance Sécurité, etc.), Assistance à l’analyse d’impact des vulnérabilités et à leur remédiation, avec composantes technique (exemple généralisation de TLS 1.2 et 1.3) Connaissance des architectures fonctionnelles, connaissance des briques. Capable d’aller chercher de l'info et monter en compétence Réaliser des analyses de risque selon la méthodologie du client Expériences réussies sur un périmètre et des missions équivalentes en termes de Cybersécurité Environnement technique de travail : Office 365, sharepoint, Teams Jira, Wiki Confluence Socles techniques du SI : OS : CentOS, Rocky Linux, Android, Windows Middlewares : Proxy Squid, Kubernetes, Ansible, Jenkins, Gitlab, Apache, Nginx, Tomcat, Cassandra, ELK, Kafka, Spark, Delegate, HA Proxy, VMWare, Vault, … Contrôles d’accès : SAML, OIDC, OAuth, PKI interne Infrastructures : serveurs X86, SOLARIS, VmWare, Nutanix, OVH Cloud Fabric réseau Huawei CentOS, Rocky Linux, Android, Windows Middlewares : Proxy Squid, Kubernetes, Ansible, Jenkins, Gitlab, Apache, Nginx, Tomcat, Cassandra, ELK, Kafka, Spark, Delegate, HA Proxy, VMWare, Vault, … Contrôles d’accès : SAML, OIDC, OAuth, PKI interne Infrastructures : serveurs X86, SOLARIS, VmWare, Nutanix, OVH Cloud Fabric réseau Huawei Expérience : Junior Anglais : Optionnel Secteur d’activité : Livraison","Issy-les-Moulineaux, Île-de-France","10k-37k €⁄an, 100-450 €⁄j",https://www.free-work.com/fr/tech-it/assistant-aux-utilisateurs/job-mission/assistant-e-rssi-junior-1
"
      Directeur de Projet DORA
    ","Le projet DORA est un projet de mise en conformité à la réglementation DORA. C'est un projet de transformation complexe comportant des dimensions organisationnelles et technologiques, avec des parties prenantes de diverses directions (cybersécurité, informatique, juridique, achats…). La mission se déroulera au sein de la DCRN (Direction Cybersécurité et Risques Numériques) et plus particulièrement au sein de la Division GRC (Gouvernance, Risque, Conformité) en charge de la mise en conformité aux réglementations cyber. Le directeur de projet assume la responsabilité du programme de mise en conformité à la réglementation DORA. Il pilote l'ensemble les projets dans toute leur complexité (multiplicité des parties prenantes, intérêts divergents…). Garant de la maîtrise des dimensions « coûts » et « délais » des projets, Il s'appuie sur le pilote métier Covéa pour définir les trajectoires et atteindre les niveaux de qualité attendus. Les missions du directeur de projet sont les suivantes : S'assure que les chantiers du projet soient réalisés selon les budgets et délais impartis. S'assure de l'adéquation entre les objectifs projets et moyens mis à disposition : conduit, optimise et est responsable de l'ensemble des ressources des projets Travaille en tandem avec le pilote métier pour définir les objectifs des projets et garantir la qualité des éléments produits. Gère et anime la communication auprès des équipes et des différentes instances, à tous niveaux : comités opérationnels, comités de pilotages, comités de direction Produit et assure le suivi des indicateurs de performance du programme (en termes de coûts, qualité, délais) Assure le suivi des risques liés au programme et procède aux escalades si nécessaire Gère les interactions avec les autres projets en adhérence avec le programme Prépare et pilote la conduite du changement. Huxley (marque du groupe SThree) délivre un service de recrutement de hautes qualités qui s'adapte en fonction des évolutions business. Pendant plus de 20 ans, Huxley s'est attelé à fournir des solutions claires et efficaces qui permettent de solidifier nos partenariats avec nos clients. Notre équipe locale en France recrute des spécialistes IT dans divers secteurs : Banques, Assurances, Services financiers, Monétique, Commerce.","Île-de-France, France",,https://www.free-work.com/fr/tech-it/directeur-de-projet/job-mission/directeur-de-projet-dora-1
"
      Expert WAF DDOS
    ","Description: Service Cyber Defense is building a new global product to protect the Group. This product will replace the current Inbound Protection. To drive the evolution of this new product and its deployment to the group, Cyber Defense is looking for an external service to handle the technical part and migration part. Scope of Services As a DDoS & Web Application Protection (WAAP) expert, the Service must: - Have technical expertise in DDoS and WAAP Product in the Market. - Review, validate and challenge the security solution from different providers. - Follow the onboarding roadmap of the entities. - Review, validate and improve the security policies: DDoS L7 and WAF - Raise service request or incident ticket to Vendor or provider. - Put into deliverables incident related to DDoS and WAAP migration program. - Manage meetings with entities worldwide. - Analyze logs and data. - Creating KPI and Security Dashboard. - Collaborate with Cyberdefense teams on security request and issue. - Collaborate with Architecture teams. Deliverables: - Product/service description - High/low level design documents - Documentations for Onboarding Process - Documentation for Roadmap onboarding - Acceptance test documents and results - Proof of concept/Pilots, and test results - Project management documentation (planning, reporting, log register, action/issue log, budget actuals/forecast) Depuis 20 ans Huxley est positionné parmi les acteurs principaux du recrutement dans le monde. Spécialisé dans l'IT, la finance et l'assurance nous sommes implantés mondialement dans 15 pays. Nous aidons nos clients à optimiser leur recrutement en adoptant une approche personnalisée et une expertise métiers, délivrant ainsi un service sur mesure. Nous nouons quotidiennement des relations avec les talents et les entreprises les plus dynamiques du marché","Île-de-France, France",600-700 €⁄j,https://www.free-work.com/fr/tech-it/expert/job-mission/expert-waf-ddos
"
      Consultant Cybersécurité DORA
    ","Mission Cyber Risk Management et DORA Dans le cadre de la Direction Cybersécurité et Risques Numériques et plus particulièrement au sein du département GRC (Gouvernance, Risque, Conformité). Contexte: Le département GRC est en charge notamment des sujets suivants : Cartographie des risques cyber Audits et remédiations cyber Gestion de la conformité cyber et notamment à la règlementation DORA Gestion de crise et Cyber Résilience L’animation sécurité des filiales Animation de la communauté des CSSI Profil •            Ingénieur cyber sécurité (Bac+5) •            Plus de 5 ans d’expérience en cybersécurité Profil •            Ingénieur cyber sécurité (Bac+5) •            Plus de 5 ans d’expérience en cybersécurité Les prestations seront les suivantes : En lien avec la règlementation DORA, contribuer au projet de classification des actifs en fonction des risques et notamment : Homogénéiser et améliorer les processus de classification des actifs sur les volets suivants : gouvernance, organisation, rôles et responsabilités, méthodologie, alignement avec la réglementation, outils. Définir une méthodologie de classification des actifs en fonction des risques Accompagner la campagne de réévaluation des actifs selon le processus définis Piloter la mise à jour de la documentation relative à la classification des actifs Intervenir en support sur le périmètre d’activité du Référent Risk Management impacté par le réglementation DORA: Cartographie des risques cyber (EBIOS RM) Formalisation de processus : acceptation de risques, cadre de gestion des risques… Traitement des acceptations de risques Préparation des comités (risques, dérogations…) Travaux sur outil EGERIE Risk Manager •            ISO 27001 ; 27002 ; 27005 ; NIST •            Règlementations NIS, DORA •            EBIOS RM •            EGERIE Risk Manager Livrables: •            Cartographie des risques cyber •            Procédure de classification des actifs de l’entreprise •            Procédure de gestion des acceptations de risque •            Procédure de cadre de gestion des risques cyber •            Cartographie des risques cyber mise à jour •            Formalisation de processus de sécurité •            Suivi des dérogations et vulnérabilités •            Reporting activités","Paris, France",580-670 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/consultant-cybersecurite-dora
"
      Security Incident Analyst
    ","En tant qu’analyste DFIR/CTI le consultant rejoindra l’équipe réponse aux incidents cyber au sein du pôle Cyberdéfense. Il sera le point de contact entre le volet réponse (DFIR) et le volet anticipation (CTI) pour faire adopter les bonnes pratiques de réponse axées sur la connaissance de la menace et la bonne utilisation de nos services de CTI. L’objectif de la mission sera de réaliser activement de la veille sur la menace ainsi que répondre aux incidents cyber sur un périmètre couvrant le client ainsi que toutes ses filiales (35 000 collaborateurs dans le monde). Pour arriver à cet objectif, le consultant mènera à bien au quotidien les 10 missions suivantes : Sur le volet DFIR : 1. Répondre aux incidents cyber avec un focus sur la menace traitée, les capacités de l’attaquant, son but, ; 2. Mettre en place des workbooks DFIR (RE&CT) pour automatiser le traitement des incidents cyber ; 3. Mettre en place des threat playbook DFIR pour automatiser le traitement efficacement des menaces les plus récurrentes ; 4. Améliorer la couverture des filiales en les aidant à adopter les outils du client et processus pour aider le client à gagner en résilience chaque jour. Sur le volet CTI : 5. Réaliser en continu une veille sur les différentes menaces cyber, plus spécifiquement sur les différents acteurs et leur modus operandi (tactiques, techniques, procédures & indicateurs de compromission), 6. Aider les équipes réponse & détection à mieux comprendre les menaces émergentes et peu connues 7. Mettre en place des workbooks CTI pour automatiser le traitement des alertes CTI 8. Améliorer et tirer au maximum de la valeur de notre service de CTI externalisé, 9. Enrichir, consolider et améliorer notre cartographie CTI, 10. Participer à la promotion du service CTI client auprès des autres équipes, filiales et directions Env. technique : Gestion des incidents / demandes / problèmes - Confirmé - Impératif Digital Forensics - Confirmé - Impératif Cyber Threat intel - Confirmé - Impératif SynAck est un cabinet de conseil indépendant fondé en 2007 et disposant de compétences fortes et reconnues en sécurité des systèmes d’information et en gestion de risques. Notre écosystème nous permet de couvrir la majorité des thématiques inhérentes à la sécurité informatique, à savoir : Pôle AMOA : Sécurisation du SI Gouvernance : Stratégie, Analyse de risques, Politiques SSI, Tableaux de bord, Sensibilisation ; Etude et déploiement de la SSI : Projets AOMA/AMOE, Architecture, IAM, PKI, Authentification forte, Cryptographie, sécurité mobilité ; Contrôle de la SSI : Audit organisationnel, Audit Système et réseaux, Audit applicatif, Audit de code, test d’intrusion ; Gestion opérationnelle de la SSI : Veille sécurité, gestion des vulnérabilités, gestion de crise, SIEM ; Conformité : RGPD, LPM, PCI DSS, ISO27001, ISO27002, ISO27005, RGS CNIL, SOX... ; Méthodologie : EBIOS, MEHARI, MARION, COBIT ; Assistance technique et organisationnelle. Pôle AMOE : Sécurisation des infrastructures Systèmes & Réseau Opérationnel (Production) Conseil : Audit, Analyse Métier, Diagnostic, Modélisation ; Conception : Etudes, Architecture, Ingénierie de solutions ; Mise en œuvre : Intégration, Migration, Consolidation, performance ; Gestion : Expertise, MCO, Formation, Assistance technique.","Paris, France",,https://www.free-work.com/fr/tech-it/analyste/job-mission/security-incident-analyst-3
"
      Expert Cybersécurité GRC Dora
    ","GRC - Mission Cyber Risk Management & DORA Consultant Dans le cadre de la DCRN (Direction Cybersécurité et Risques Numériques) et plus particulièrement au sein du département GRC (Gouvernance, Risque, Conformité). Le département GRC est en charge notamment des sujets suivants : ? Cartographie des risques cyber ? Audits et remédiations cyber ? Gestion de la conformité cyber et notamment à la règlementation DORA ? Gestion de crise & Cyber Résilience ? L'animation sécurité des filiales ? Animation de la communauté des CSSI Le consultant devra fournir les prestations suivantes : ? En lien avec la règlementation DORA, contribuer au projet de classification des actifs en fonction des risques et notamment : ? Homogénéiser et améliorer les processus de classification des actifs sur les volets suivants : gouvernance, organisation, rôles et responsabilités, méthodologie, alignement avec la réglementation, outils. ? Définir une méthodologie de classification des actifs en fonction des risques ? Accompagner la campagne de réévaluation des actifs selon le processus définis ? Piloter la mise à jour de la documentation relative à la classification des actifs ? Intervenir en support sur le périmètre d'activité du Référent Risk Management impacté par le réglementation DORA: ? Cartographie des risques cyber (EBIOS RM) ? Formalisation de processus : acceptation de risques, cadre de gestion des risques… ? Traitement des acceptations de risques ? Préparation des comités (risques, dérogations…) ? Travaux sur outil EGERIE Risk Manager Profil Ingénieur cyber sécurité (Bac+5) Plus de 5 ans d'expérience en cybersécurité Compétences ISO 27001 ; 27002 ; 27005 ; NIST Règlementations NIS, DORA EBIOS RM EGERIE Risk Manager Livrables attendus Cartographie des risques cyber Procédure de classification des actifs de l'entreprise Procédure de gestion des acceptations de risque Procédure de cadre de gestion des risques cyber Cartographie des risques cyber mise à jour Formalisation de processus de sécurité Suivi des dérogations et vulnérabilités Reporting activités Depuis 20 ans Huxley est positionné parmi les acteurs principaux du recrutement dans le monde. Spécialisé dans l'IT, la finance et l'assurance nous sommes implantés mondialement dans 15 pays. Nous aidons nos clients à optimiser leur recrutement en adoptant une approche personnalisée et une expertise métiers, délivrant ainsi un service sur mesure. Nous nouons quotidiennement des relations avec les talents et les entreprises les plus dynamiques du marché","Île-de-France, France",600-650 €⁄j,https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/expert-cybersecurite-grc-dora
"
      Ingénieur réseau et Cyber Sécurité N3 
    ","On recherche pour notre client final grand compte un Ingénieur réseau et Cyber Sécurité N3 pour déployer la cybersécurité dans les usines sur les sites Monde. Plusieurs usines sont complètement déployées, il est nécessaire désormais de garantir un bon niveau de cyber sécurité sur ces usines en assurant l'amélioration continue. La prestation s'inscrit dans le cadre de la stratégie de maintien et de renforcement de la cybersécurité en usine à travers les actions suivantes : o Maintenir et faire évoluer la stratégie de segmentation et les matrices de sécurité associées. o Maintenir et faire évoluer la stratégie cybersécurité en prenant en compte les nouveaux cas d'usage (IT/OT) et les nouvelles interconnexions (OT/IT, WiFi, Cloud...). o Participer à l'animation de suivi des règles des firewall et des dérogations correspondantes. o Mettre en cohérence les référentiels sur les différents sites (subnet, vlans, standard des équipements...). o Proposer des améliorations du suivi ou du standard de segmentation. Proposer une optimisation des règles. o Accompagner les nouveaux projets IIOT/OT afin d'assurer des déploiements en accord avec la stratégie sécurité. o Proposer des améliorations des processus, en particulier sur la réponse à incident et faire adopter les nouveaux modes de fonctionnement. o Contribuer à la définition et la mise en place des mécanismes de détections des non-conformités. - Protocoles et flux réseaux - Routage filtrage réseaux - PaloAlto - Algosec - Panorama - CISCO (environnement filaire et WiFi) - Maitrise gestion de projet avec une dimension internationale - Capacité à travailler en anglais (supports à rédiger en français & anglais) - Expertise sur les problématiques de transformation des organisations Ingénieur réseau et Cyber Sécurité N3 pour déployer la cybersécurité dans les usines sur les sites Monde palo Alto  [Pratiqué] panorama  [Pratiqué] algosec  [Connaissances] LAN/WIFI CISCO  [Pratiqué]","Le Plessis-Robinson, Île-de-France","40k-75k €⁄an, 410-750 €⁄j",https://www.free-work.com/fr/tech-it/ingenieur-en-cybersecurite/job-mission/ingenieur-reseau-et-cyber-securite-n3
"
      Architecte OT Cyber Sécurité
    ","On recherche pour notre client final grand compte un Architecte OT Cyber Sécurité pour déployer un programme cybersécurité global ainsi que pour maintenir la sécurité en vie série. Dans ce contexte, vous serez amené à intervenir sur les différentes actions suivantes : o Contribuer à la stratégie cybersécurité en définissant les différents axes d'amélioration en termes de protection et détection. o Accompagner le déploiement des projets métiers sur des thématiques IT/OT et IIOT. o Définir les préconisations sécurité, d'un point de vue technique (IT/OT) et organisationnel. o Analyse de risques afin de définir les risques, impacts et mesures de d'atténuation. o Suivi du programme cybersécurité dans le cadre des opérations de maintien en condition de sécurité (matrices de flux, validation des nouvelles demandes ...). o Pariticper à l'évolution les standards de sécurité (segmentation, matrices de flux, standards des assets...) en fonction des nouveaux projets et des nouveaux périmètres de déploiement. o Réalisation des audits de sécurité afin de réaliser un état des lieux des nouveaux sites industriels. Livrables : - Analyses de risques. - Rapports d'audit. - Mises à jour des standards de sécurité (segmentation, matrices de flux, préconisations et politiques de sécurité...). - Odj / CR de réunion et plans d'actions pour la mise en sécurité des projets métiers. - Connaissance des environnements industriels (IT, OT) - Protocoles et flux réseaux (IT/OT) - Sécurité réseau (IT/OT), segmentation, NAC... - Firewall NextGen - Sondes réseau - Filtrage applicatif IT/OT, IDS/IPS - Hardening des équipements IT/OT (PC industriels, automates...) - Standard IEC 62443 - Réalisation d'analyses de risques - Sécurité des environnements de virtualisation (VMWare, Kubernetes...) - Gestion de projet avec une dimension Internationale - Capacité à travailler en anglais (supports à rédiger en français & anglais) - Expertise sur les problématiques de transformation des organisations . Architecte OT Cyber Sécurité pour déployer un programme cybersécurité global ainsi que pour maintenir la sécurité en vie série. environnements industriels (IT, OT)  [Maîtrisé] Protocoles et flux réseaux (IT/OT)  [Maîtrisé] Sécurité réseau (IT/OT)  [Maîtrisé] Standard IEC 62443  [Connaissances] analyses de risques  [Connaissances]","Le Plessis-Robinson, Île-de-France","36k-75k €⁄an, 410-750 €⁄j",https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/architecte-ot-cyber-securite
"
      Consultant Cyber Résilience
    ","Projet Ce projet consiste à mettre en œuvre une infrastructure de secours « déconnectée », permettant de redémarrer les services SI les plus critiques en cas de compromission du SI par un ransomware, et à préparer les procédures techniques et organisationnelles liées à la reprise des services SI. Le fournisseur assurera les prestations suivantes dans le cadre de ce lot : Revue de la solution envisagée, proposition d’axes d’amélioration Mise en place de l’organisation des équipes internes de gestion de crise, en lien avec la Gestion de crise Groupe Elaboration et rédaction des procédures : RACI des intervenants techniques et managériaux, chronogramme des opérations de reprise de l’activité, procédure de recherche et d’isolation de la menace … Proposition de solutions pour détecter des signes de compromission dans le SI (exemple : supervision) Proposition de prérequis pour traiter efficacement la réponse à incident par un prestataire « PRIS », en cas de compromission avérée Socles techniques du SI : OS : CentOS, Rocky Linux, Android, Windows Middlewares : Proxy Squid, Kubernetes, Ansible, Jenkins, Gitlab, Apache, Nginx, Tomcat, Cassandra, ELK, Kafka, Spark, Delegate, HA Proxy, VMWare, Vault, … Contrôles d’accès : SAML, OIDC, OAuth, PKI interne Infrastructures : serveurs X86, SOLARIS, VmWare, Nutanix, OVH Cloud, Fabric réseau Huawei Le client recherche un consultant Cyber Résilience en mesure d'évaluer une solution déjà mise en place et d'apporter un conseil et des préconisations. Ce n'est donc pas une mission purement technique, il faut avoir de la hauteur pour juger la technique. La mission peut se faire en 4/5ème voire en 3/5ème. OS : CentOS, Rocky Linux, Android, Windows Middlewares : Proxy Squid, Kubernetes, Ansible, Jenkins, Gitlab, Apache, Nginx, Tomcat, Cassandra, ELK, Kafka, Spark, Delegate, HA Proxy, VMWare, Vault, … Contrôles d’accès : SAML, OIDC, OAuth, PKI interne Infrastructures : serveurs X86, SOLARIS, VmWare, Nutanix, OVH Cloud, Fabric réseau Huawei","Issy-les-Moulineaux, France",100-630 €⁄j,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/consultant-cyber-resilience-3
"
      Expert en Cyber sécurité
    ","Pour le compte d’un organisme de l’état, nous recherchons un profil expert en sécurité des systèmes d’informations pour prendre en charge les activités auprès du Chef de mission (détenant la qualité RSSI). L’expert sera mobilisé à temps plein pour prendre en charge les domaines d’activités suivants : Appui SSI : - Gestion des homologations des traitements informatiques sous responsabilité de la DGEFP (piloter la feuille de route, prendre en charge l’animation et la préparation des homologations/etudes EBIOS avec les partenaires et les autorités) - Animer la veille SSI et représenter la DGEFP dans les instances de sécurité - Appuyer la DGS dans la gestion des crises de sécurité, les communications - Evangélisation SSI L’appui SSI représente une part d’activité variable en fonction du planning des homologations et des incidents de sécurité, et une part récurrente axée sur la veille, l’amélioration des procédures et l’accompagnement des responsables applicatifs Contrainte forte du projet Maîtrise des homologations RGS, Gestion du Changement, Sécurité des SI de l’Etat Compétences techniques homologation RGS - Expert - Impératif Veille SSI / gestion de crise - Expert - Impératif Connaissances linguistiques Français Courant (Impératif) Spécialisé dans le conseil SAP, ERP eBusiness vous apporte l’expertise nécessaire à vos projets SAP dans une approche pragmatique et innovante : des solutions concrètes, quels que soient le schéma d’intervention et la structure de fonctionnement adoptés sur vos projets. Pour répondre à vos besoins et accroitre votre performance, nous mobilisons dans des délais très courts, des intervenants hautement qualifiés sur des postes de chefs de projet, directeurs de projets, managers, consultants maitrise d’ouvrage, auditeurs SI, responsables sécurité, architectes, administrateurs et consultants. Pour avoir exercé durant plusieurs années en tant que chefs de projets, consultants ou architectes, nous possédons une expérience approfondie des systèmes d’information, notamment, dans le domaine SAP. Conjugué à une parfaite connaissance des organisations des grands comptes et de l’écosystème SAP, notre parcours nous confère une efficacité particulière dans l’évaluation des compétences et le suivi des prestations.","Paris, France",,https://www.free-work.com/fr/tech-it/consultant-securite-et-reseaux/job-mission/expert-en-cyber-securite
"
      Ingénieur Spécialisé IAM
    ","Contexte de la mission A sein de la Direction Cyber et résilience, vous intégrez l'équipe Etudes & Solutions Sécurité (ESS), au sein du pôle SOS, pour assurer la mission ci-dessous, Objectifs et livrables Dans le cadre de l'évolution de nos chantiers de gestion des identités et des accès , nous avons besoin de personnes connaissant les différents principes et logiciels de l'IAM les activités suivantes seront à prendre en compte : - administration des plateformes IAM (incident et service) - workshop avec les MOE - Réalisation d’indicateur de suivi d’activité - Réalisation de scripts d’aide à l’exploitation des plateformes IAM - Maintenance en conditions Opérationnelles des Plateformes - Participation à l’astreinte et aux opérations de nuit la connaissance de IdentityIQ de Sailpoint est un pre-requis indispensable à la mission. Après une période de formation aux outils du périmètre, la personne devra être capable en tout autonomie d’analyser et de résoudre les incidents et les demandes de service. L'activité de formation, montée en compétence de l'équipe d'exploitant fait parti intégrante de la mission. Compétences demandées : Identity IQ (expert), windows (confirmé), cyberark (avancé), UNIX / LINUX (confirmé) Solution taberarc (petit plus) Langues : français (bilingue), anglais (courant) la connaissance de IdentityIQ de Sailpoint est un pre-requis indispensable à la mission. Après une période de formation aux outils du périmètre, la personne devra être capable en tout autonomie d’analyser et de résoudre les incidents et les demandes de service. L'activité de formation, montée en compétence de l'équipe d'exploitant fait parti intégrante de la mission. Compétences demandées : Identity IQ (expert), windows (confirmé), cyberark (avancé), UNIX / LINUX (confirmé) Solution taberarc (petit plus) Langues : français (bilingue), anglais (courant)","Île-de-France, France","10k-55k €⁄an, 100-450 €⁄j",https://www.free-work.com/fr/tech-it/ingenieur/job-mission/ingenieur-specialise-iam-1
"
      Expert technique sécurité
    ","Expert Technique Sécurité (Nantes mais quasi full remote - 1 fois par mois au siège) Télétravail : 10 jours de présence trimestrielle obligatoire sur site client. Expert Technique Sécurité : ·        L'expert devra apporter ses compétences CyberArk, la certification CyberArK CDE serait un plus. ·        La mission demande d’être bon développeur et de bien connaitre plusieurs langages de programmation et/ou d’avoir une bonne capacité à s’autoformer. ·        L’expert devrait connaitre les principes techniques d'une autorité de certification Dans la réalisation de ses activités l’expert devra intégrer les exigences, risques et enjeux du Build mais aussi du RUN et savoir se projeter dans la structure. Il devra comprendre les impacts des choix techniques et les faire valider. Compétences Techniques attendues : CyberArk : Expert Microsoft AD : Notion LDAP : Maitrise RSA : Maitrise Linux/Windows : Maitrise Python/Javascript/Powershell/.Net/C# : Maitrise L'équipe donne les accès aux équipes informatiques pour la mise à jour des composant du SI, authentification ( RSA), Accréditations, Traçabilité, mise en conformité… L’équipe est composée de 9 personnes. On cherche un expert CyberArk qui connait les principes techniques d'une autorité de certification, qui a des capacités de développement. Expert Technique Sécurité : ·        L'expert devra apporter ses compétences CyberArk, la certification CyberArK CDE serait un plus. ·        La mission demande d’être bon développeur et de bien connaitre plusieurs langages de programmation et/ou d’avoir une bonne capacité à s’autoformer. ·        L’expert devrait connaitre les principes techniques d'une autorité de certification Dans la réalisation de ses activités l’expert devra intégrer les exigences, risques et enjeux du Build mais aussi du RUN et savoir se projeter dans la structure. Il devra comprendre les impacts des choix techniques et les faire valider. Compétences Techniques attendues : CyberArk : Expert Microsoft AD : Notion LDAP : Maitrise RSA : Maitrise Linux/Windows : Maitrise Python/Javascript/Powershell/.Net/C# : Maitrise Compétences Techniques attendues : CyberArk : Expert Microsoft AD : Notion LDAP : Maitrise RSA : Maitrise Linux/Windows : Maitrise Python/Javascript/Powershell/.Net/C# : Maitrise L'équipe donne les accès aux équipes informatiques pour la mise à jour des composant du SI, authentification ( RSA), Accréditations, Traçabilité, mise en conformité… L’équipe est composée de 9 personnes.","Nantes, Pays de la Loire","10k-55k €⁄an, 100-600 €⁄j",https://www.free-work.com/fr/tech-it/administrateur-securite/job-mission/expert-technique-securite-1
"
      Inégnieur de procution Sécurité - Tanium, Cyberark, AWS
    ","● Être le premier point de contact technique sur les services que vous opérez ● Assurer ou coordonner un support Niveau 3 pour les équipes de développement (Mise en production, Déploiement, suivi des tâches Infras ...) ● Assurer la bonne opérabilité du service en production (monitoring, alerting, documentation ) ● Optimiser votre travail et celui de vos collègues via l’automatisation (Déploiement, Maintenance, Détection de problèmes, Reporting ) ● Proposer, implémenter et assurer un bon niveau de sécurité ● Piloter et Investiguer sur la résolution d’incidents (Communication, Escalade, Animation ) ● Superviser son/ses services (Disponibilité, Latence, Erreurs, Sauvegardes ) ● Accompagner les équipes de développement et de TMA pendant les phases de conception et de développement afin d’apporter la vision Opérationnelle et détecter le plus tôt possible les angles mort ● Participer à l’amélioration continue des Infrastructures (migration des infrastructures Legacy vers le Cloud, Automatisation via de Infrastructure as Code), de la qualité et des TTMs. Compétences requises ● Systèmes d’exploitation: Windows Server (Majoritairement), Linux ● Scripting: Powershell (Majoritairement), Python, Bash ● Cloud: Azure ● Bases de données: Microsoft SQL Server, PostGres ● CI/CD: GIt, AzureDevOps, Ordonnanceur $U Compétences complémentaires recherchées ● IaC : Terraform, Packer, Ansible ● Cloud: AWS ● Certification AZ-100 et AZ-302","Paris, France",,https://www.free-work.com/fr/tech-it/administrateur-securite/job-mission/inegnieur-de-procution-securite-tanium-cyberark-aws
"
      Ingénieur Cyberark N3
    ","Description du poste : ·        Administrateur Cyberark Niveau 3 ·        Support niveau  : gestion des incidents Cyberark, gestion des profils métiers, correction des erreurs ·        Intégration des projets à Cyberark ·        Développement des connecteurs ·        Déploiement de la solution Cyberark ·        Support niveau 2/niveau 3 ·        Echange avec les équipes habilitations pour le choix des profils Métiers et Techniques pour l'attribution des droits dans Cyberark. ·        Certification Cyberark Defender minimum ·        Connaissance générale de l'architecture de la solution Cyberark ·        Anglais courant","Île-de-France, France","10k-100k €⁄an, 100-750 €⁄j",https://www.free-work.com/fr/tech-it/ingenieur/job-mission/ingenieur-cyberark-n3-1
"
      Consultant CyberArk
    ","Nous travaillons actuellement avec une compagnie d’assurance de premier plan qui a un besoin urgent d’un consultant CyberArk pour les rejoindre sur un projet freelance à long terme. Rôle : Consultant CyberArk Contrat : 12 mois Lieu de travail : A distance Taux journalier : 800 - 900 EUR Langues : Francais Tâches : Vous êtes responsable de la conception, du développement, des tests, de l’implémentation et de l’intégration des systèmes et des solutions de gestion des privilèges et des accès à l’identité. Le projet a pour objectif d’améliorer la qualité de l’information et de la communication dans le domaine de la santé et de la sécurité au travail. Concevoir des contrôles techniques de cybersécurité et définir des normes et des meilleures pratiques dans l’application des principes et des meilleures pratiques de PAM pour le cloud public, dans l’ensemble de l’entreprise et dans la conception d’applications sécurisées. Le candidat doit être capable de s’adapter à l’évolution de l’environnement de travail et à l’évolution du marché du travail, et de s’y adapter. Vous êtes en charge de la gestion de l’infrastructure de l’entreprise, de la gestion de l’information et de la gestion des ressources humaines. Les fonctions de l’équipe sont les suivantes : Fournir un support aux systèmes et processus de l’infrastructure PAM de production Identifier et documenter les cas d’utilisation techniques et commerciaux de la gestion des comptes privilégiés. Développer les meilleures pratiques PAM et des solutions pour les problèmes communs des clients. Responsable de la conception et de la mise en œuvre des solutions PAM Responsable de l’administration des comptes d’utilisateurs privilégiés de diverses plateformes telles que Windows, UNIX, bases de données, Kubernetes en utilisant des produits de gestion des accès privilégiés tels que CyberArk, Teleport. Les responsabilités comprennent l’identification, l’analyse et la mise en œuvre de solutions de gestion des accès privilégiés (PAM), y compris la gestion des comptes, la gestion des informations d’identification, la gestion des secrets, et les correctifs des logiciels et des systèmes. Les responsabilités comprennent l’identification, l’analyse et la résolution des faiblesses de conception des systèmes, la priorisation des efforts de dépannage et la détermination des solutions aux problèmes complexes entourant l’accès aux systèmes. Traduit avec DeepL.com (version gratuite) Trackers de talents spécialisés reliant les meilleurs talents sur les marchés Français, Suisse et Belge. Les consultants Glocomm ont des consultants experts alignés sur les cinq domaines techniques ci-dessous: - Cloud et infrastructure - ERP / CRM - Développement de logiciels - Intelligence d’affaires et analyse de données volumineuses - Sécurité Glocomms est la division informatique de Phaidon International, une agence mondiale de recrutement de spécialistes","Paris, France",800-900 €⁄j,https://www.free-work.com/fr/tech-it/consultant/job-mission/consultant-cyberark-15
